Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,PerformanceIndex,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyAchievement,NumCompaniesWorked,Over18,OverTime,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HowToEmploy,Incentive,RemoteWork,MonthlyIncome,StressRating,WelfareBenefits,InHouseFacility,ExternalFacility,ExtendedLeave,FlexibleWork,StressSelfReported,Year
24,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1,150,2,Male,52,3,1,Laboratory Technician,3,Married,13257,0,Y,16,3,3,40,1,6,2,3,5,3,1,2,direct_recruiting,2236,4,4709,3,2,0,0,0,1,2,2023
34,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,151,3,Female,45,2,2,Research Scientist,2,Divorced,15000,6,Y,26,3,3,40,1,12,3,3,1,0,0,0,intern,3915,3,8244,2,2,0,0,0,1,2,2023
37,No,Travel_Rarely,Sales,3,3,Life Sciences,1,152,3,Male,87,3,3,Sales Executive,4,Single,14506,2,Y,0,2,1,40,0,12,3,3,5,3,1,3,intern,0,4,5982,1,4,1,1,1,1,1,2023
34,No,Travel_Rarely,Research & Development,5,3,Medical,1,153,3,Female,45,2,3,Manager,1,Single,5615,2,Y,34,2,4,40,0,14,6,3,11,10,5,8,intern,0,0,7881,2,1,1,0,0,0,1,2023
36,No,Travel_Frequently,Sales,11,2,Technical Degree,1,154,2,Female,92,3,3,Sales Executive,4,Married,22952,0,Y,7,3,3,40,1,10,6,3,9,7,2,8,agent_A,2194,4,4619,3,3,0,0,0,1,2,2023
36,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,155,1,Female,39,3,1,Laboratory Technician,4,Divorced,2561,5,Y,26,4,1,40,1,7,2,3,1,0,0,0,direct_recruiting,0,4,3341,1,4,1,1,1,1,1,2023
43,No,Travel_Frequently,Sales,26,2,Life Sciences,1,158,3,Male,92,3,4,Manager,4,Married,19494,1,Y,21,2,4,40,2,25,3,4,25,12,4,12,intern,1653,4,5513,3,4,1,0,0,1,3,2023
30,No,Travel_Frequently,Research & Development,23,3,Life Sciences,1,159,1,Male,96,1,1,Research Scientist,3,Divorced,22310,1,Y,6,4,3,40,3,10,2,2,10,7,0,9,intern,2573,5,5147,3,2,0,0,0,1,2,2023
33,No,Non-Travel,Sales,22,2,Marketing,1,160,3,Male,95,3,2,Sales Executive,2,Married,15480,0,Y,0,2,1,40,1,8,2,4,7,7,0,7,agent_B,0,3,7574,4,2,0,0,0,1,4,2023
56,Yes,Travel_Rarely,Research & Development,14,4,Life Sciences,1,161,2,Female,72,3,1,Research Scientist,2,Married,4510,9,Y,0,2,1,40,3,7,2,3,5,4,4,3,agent_B,0,2,7066,2,2,0,0,0,1,3,2023
51,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,6462,7,Y,38,2,3,40,0,23,5,3,20,18,15,15,intern,1266,3,4220,2,3,1,1,0,0,2,2023
31,Yes,Travel_Rarely,Sales,6,4,Life Sciences,1,163,2,Male,76,1,2,Sales Executive,3,Married,20739,4,Y,2,3,2,40,0,12,3,2,7,7,7,7,direct_recruiting,3450,4,8627,3,2,0,0,0,0,3,2023
26,No,Travel_Rarely,Research & Development,6,3,Other,1,164,3,Female,46,2,1,Research Scientist,2,Married,23300,1,Y,43,4,3,40,0,5,3,2,5,4,4,3,intern,2518,3,5037,2,4,1,0,1,1,2,2023
58,Yes,Travel_Rarely,Research & Development,23,4,Medical,1,165,4,Female,94,3,3,Healthcare Representative,4,Married,3465,1,Y,27,2,4,40,1,40,3,2,40,10,15,6,intern,0,3,5508,5,1,0,0,0,0,4,2024
19,Yes,Travel_Rarely,Sales,22,1,Marketing,1,167,4,Male,50,3,1,Sales Representative,3,Single,26820,1,Y,21,4,4,40,0,0,2,2,0,0,0,0,agent_A,2457,4,5461,3,1,0,0,0,0,3,2023
22,Yes,Travel_Rarely,Research & Development,2,1,Technical Degree,1,169,3,Male,100,3,1,Laboratory Technician,4,Married,19299,0,Y,9,3,3,40,1,3,2,3,2,1,2,1,intern,0,3,4678,4,3,1,0,0,1,1,2023
49,No,Travel_Rarely,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Manufacturing Director,1,Married,5549,1,Y,9,3,3,40,0,16,2,2,15,11,5,11,intern,811,3,4738,3,2,0,0,0,1,2,2023
43,No,Travel_Frequently,Research & Development,28,3,Medical,1,171,2,Female,72,4,1,Research Scientist,3,Single,16090,4,Y,6,1,4,40,0,18,2,3,3,2,1,2,agent_B,0,4,6132,3,2,0,0,0,0,3,2023
50,No,Travel_Frequently,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4,Single,6645,4,Y,13,1,4,40,0,16,3,3,2,2,2,1,intern,0,3,6292,3,1,0,0,1,0,3,2023
31,Yes,Travel_Rarely,Sales,20,3,Life Sciences,1,175,2,Female,71,1,2,Sales Executive,3,Married,24788,3,Y,2,1,3,40,1,4,2,3,2,2,2,2,intern,0,4,4472,1,4,1,1,1,1,1,2023
41,No,Travel_Rarely,Sales,9,1,Life Sciences,1,176,3,Male,96,3,3,Sales Executive,3,Divorced,21196,3,Y,15,2,3,40,1,12,2,3,9,7,0,7,intern,0,3,8376,2,4,1,1,1,1,2,2023
26,No,Travel_Rarely,Human Resources,25,1,Life Sciences,1,177,3,Female,61,3,1,Human Resources,3,Married,8916,1,Y,2,4,4,40,1,8,3,3,8,7,5,7,intern,2875,5,5750,3,4,1,1,1,1,2,2023
36,No,Travel_Rarely,Research & Development,6,2,Medical,1,178,2,Male,84,3,2,Manufacturing Director,2,Divorced,2819,6,Y,13,4,4,40,2,7,0,3,3,2,0,1,intern,0,4,5795,3,1,0,0,0,0,2,2024
51,Yes,Travel_Frequently,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4,Single,25150,2,Y,1,3,4,40,0,18,2,3,4,2,0,3,agent_A,2969,3,7423,1,3,1,1,0,1,1,2023
39,No,Travel_Rarely,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,3,Married,14590,4,Y,51,3,3,40,1,17,1,4,15,11,5,9,agent_A,3725,2,7844,4,4,1,0,1,1,4,2023
25,No,Travel_Rarely,Sales,28,3,Life Sciences,1,183,1,Male,41,2,2,Sales Executive,3,Married,24835,2,Y,36,3,4,40,0,6,3,3,2,2,2,2,New_graduate_recruitment,3640,5,7665,3,3,0,0,0,1,1,2023
30,No,Travel_Rarely,Human Resources,9,3,Human Resources,1,184,3,Male,48,3,2,Human Resources,4,Married,13982,0,Y,5,4,4,40,0,12,2,1,11,9,4,7,intern,3849,5,7699,3,2,0,0,0,0,3,2023
32,Yes,Travel_Rarely,Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,1,Single,10224,7,Y,23,4,1,40,0,10,2,4,5,4,0,4,intern,0,1,4363,3,2,1,0,0,1,2,2024
45,Yes,Travel_Rarely,Research & Development,29,3,Medical,1,192,3,Male,83,3,1,Research Scientist,4,Single,9752,5,Y,20,2,2,40,0,9,2,2,6,5,0,3,intern,0,5,6252,4,2,0,0,0,1,1,2023
38,No,Travel_Rarely,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3,Single,2302,3,Y,22,4,2,40,0,19,2,3,3,2,2,2,intern,0,3,8813,3,1,0,0,0,0,3,2024
30,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,194,1,Female,75,3,1,Research Scientist,3,Single,23910,1,Y,4,3,3,40,0,5,4,2,5,4,0,4,direct_recruiting,3794,3,7989,2,2,1,0,0,1,2,2023
32,No,Travel_Frequently,Sales,9,2,Medical,1,195,4,Male,35,1,2,Sales Executive,4,Divorced,22812,0,Y,11,3,4,40,3,9,2,4,8,7,0,7,New_graduate_recruitment,2131,4,4487,2,3,0,0,0,0,1,2023
30,No,Travel_Rarely,Research & Development,5,3,Technical Degree,1,197,4,Female,84,3,1,Research Scientist,1,Divorced,10415,5,Y,16,3,4,40,1,8,3,3,3,2,2,2,New_graduate_recruitment,1568,2,8847,3,2,1,0,0,1,2,2023
30,No,Travel_Rarely,Research & Development,2,1,Medical,1,198,2,Male,35,2,1,Laboratory Technician,4,Single,11162,0,Y,18,1,4,40,0,6,3,3,5,3,1,2,agent_C,0,2,4470,3,2,1,0,0,0,1,2023
41,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,199,4,Male,91,2,4,Manager,1,Divorced,12888,4,Y,10,2,2,40,1,21,2,2,7,6,7,7,intern,0,2,7720,3,1,0,0,0,0,3,2023
36,No,Travel_Rarely,Research & Development,25,4,Medical,1,1014,3,Female,94,3,3,Healthcare Representative,1,Married,6961,1,Y,8,4,4,40,1,17,2,3,17,11,11,2,intern,0,3,8856,2,4,1,1,1,1,1,2024
19,No,Travel_Rarely,Research & Development,3,1,Medical,1,201,2,Female,79,3,1,Laboratory Technician,2,Single,16102,1,Y,36,3,4,40,0,1,3,3,1,0,0,0,intern,0,2,6118,1,4,1,1,1,1,1,2023
40,No,Travel_Frequently,Research & Development,26,3,Medical,1,202,2,Female,54,3,2,Research Scientist,2,Divorced,8504,1,Y,10,1,1,40,1,20,2,3,20,7,2,13,intern,0,3,5273,3,3,0,0,1,1,5,2023
35,No,Travel_Rarely,Sales,1,5,Marketing,1,204,3,Male,94,3,3,Sales Executive,2,Married,11439,1,Y,9,2,1,40,2,10,3,3,10,8,0,6,agent_A,2103,2,7012,3,3,1,0,0,1,3,2023
53,No,Travel_Rarely,Sales,6,2,Marketing,1,205,2,Male,34,3,2,Sales Representative,3,Married,16047,2,Y,5,3,4,40,1,13,3,1,7,7,4,5,agent_C,1911,3,4025,3,3,0,0,0,0,2,2024
45,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,10901,8,Y,9,3,3,40,1,20,2,1,17,9,0,15,intern,3063,2,6450,3,1,0,0,0,0,4,2023
32,No,Travel_Frequently,Sales,8,3,Marketing,1,207,2,Female,43,3,3,Sales Executive,4,Single,15589,1,Y,0,2,4,40,0,9,2,3,9,8,3,7,agent_B,1652,3,5509,2,3,0,0,0,0,3,2023
29,No,Non-Travel,Research & Development,1,1,Technical Degree,1,208,4,Male,41,3,2,Manufacturing Director,3,Married,26283,1,Y,29,2,1,40,1,10,1,3,10,7,0,9,agent_C,1284,2,4280,3,1,0,0,0,0,2,2024
51,No,Travel_Rarely,Research & Development,7,4,Medical,1,211,2,Male,34,2,2,Manufacturing Director,3,Married,13983,2,Y,3,3,3,40,0,10,2,3,1,0,0,0,intern,3718,3,7829,1,2,1,1,0,0,1,2023
58,No,Travel_Rarely,Research & Development,9,3,Medical,1,214,2,Female,75,2,1,Research Scientist,2,Married,11873,4,Y,7,4,2,40,1,9,3,2,1,0,0,0,intern,3489,3,8384,3,2,0,0,0,1,1,2023
40,No,Travel_Rarely,Sales,4,4,Marketing,1,215,3,Male,67,2,3,Sales Executive,4,Married,8552,7,Y,16,1,1,40,1,15,2,2,12,11,2,11,intern,0,3,5763,2,4,1,1,1,1,2,2023
34,No,Travel_Frequently,Sales,2,4,Marketing,1,216,3,Female,75,3,1,Sales Representative,3,Married,11314,6,Y,34,3,4,40,1,6,3,3,4,3,1,2,intern,3557,3,7489,2,4,1,0,1,1,2,2023
22,No,Travel_Rarely,Research & Development,19,1,Medical,1,217,3,Male,80,3,1,Research Scientist,4,Married,11992,1,Y,60,4,1,40,2,2,6,3,2,2,2,2,New_graduate_recruitment,3889,5,7779,3,4,1,1,0,1,5,2023
27,No,Non-Travel,Research & Development,9,3,Medical,1,218,4,Male,57,3,1,Research Scientist,2,Divorced,5970,6,Y,4,3,4,40,1,6,1,1,2,2,2,2,intern,0,2,8087,2,2,1,0,0,1,1,2023
28,No,Travel_Rarely,Research & Development,21,3,Medical,1,221,3,Male,42,3,1,Research Scientist,4,Married,6672,1,Y,19,1,3,40,1,5,2,1,5,2,0,2,intern,0,5,4671,3,3,0,0,0,1,2,2023
57,No,Travel_Rarely,Research & Development,24,2,Life Sciences,1,223,3,Male,83,4,3,Healthcare Representative,4,Divorced,23402,3,Y,6,3,2,40,1,12,2,1,5,3,1,4,intern,2426,4,5108,3,2,0,0,0,1,3,2023
27,No,Non-Travel,Research & Development,3,3,Medical,1,224,3,Male,79,2,1,Research Scientist,3,Divorced,25326,1,Y,15,3,4,40,1,1,2,2,1,1,0,1,intern,3705,4,7800,2,2,1,0,0,0,2,2024
50,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,226,3,Female,53,3,5,Manager,2,Single,17053,3,Y,26,3,2,40,0,21,5,3,5,4,4,4,intern,3788,2,7975,5,1,1,0,0,0,2,2023
41,No,Travel_Rarely,Research & Development,14,3,Life Sciences,1,227,1,Male,56,3,1,Research Scientist,3,Divorced,4609,4,Y,1,1,1,40,1,13,2,3,9,8,1,8,agent_B,0,2,5506,2,1,0,0,0,0,4,2023
30,No,Travel_Rarely,Sales,5,3,Life Sciences,1,228,2,Female,41,3,3,Sales Executive,4,Married,8053,2,Y,0,2,3,40,1,12,2,3,10,9,7,4,intern,1428,3,4760,2,3,0,0,0,1,3,2023
38,No,Travel_Rarely,Sales,1,4,Life Sciences,1,230,1,Female,59,2,2,Sales Executive,4,Single,12930,4,Y,25,4,3,40,0,12,2,4,8,3,0,7,direct_recruiting,4060,3,8121,2,3,1,1,1,1,1,2023
32,No,Travel_Rarely,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,12430,3,Y,5,4,1,40,0,8,2,3,5,4,1,4,intern,2384,3,10046,1,4,1,1,1,1,1,2024
27,No,Travel_Rarely,Research & Development,17,3,Technical Degree,1,233,3,Male,51,3,1,Research Scientist,2,Married,13364,0,Y,12,3,4,40,1,6,3,2,5,2,1,1,intern,2793,3,5881,4,1,0,0,0,0,4,2024
19,No,Travel_Frequently,Sales,1,1,Technical Degree,1,235,3,Female,100,1,1,Sales Representative,1,Single,20989,0,Y,0,3,1,40,0,1,5,4,0,0,0,0,agent_B,3851,3,8108,1,3,1,1,1,1,1,2023
36,No,Travel_Frequently,Research & Development,3,2,Medical,1,238,4,Male,30,3,1,Laboratory Technician,2,Single,15062,4,Y,24,2,3,40,0,13,3,2,8,7,7,2,intern,0,2,5656,3,1,0,0,0,0,1,2023
30,No,Non-Travel,Research & Development,9,3,Medical,1,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,11012,1,Y,16,1,3,40,2,12,4,3,12,9,6,10,intern,0,1,6505,2,3,1,1,1,1,1,2024
45,No,Travel_Rarely,Sales,4,2,Life Sciences,1,240,3,Female,30,3,2,Sales Executive,1,Divorced,6319,4,Y,22,1,1,40,1,9,3,4,5,4,0,3,agent_C,0,1,4217,1,4,1,1,0,1,1,2024
56,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,241,3,Female,67,3,1,Research Scientist,1,Divorced,13939,4,Y,4,2,3,40,1,19,3,3,2,2,2,2,agent_C,0,2,6970,2,2,1,0,0,1,2,2023
33,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,242,3,Male,90,3,1,Research Scientist,4,Single,10515,0,Y,25,3,1,40,0,4,2,4,3,1,0,2,New_graduate_recruitment,3384,5,7125,1,4,1,1,1,1,1,2023
19,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,243,2,Male,47,2,1,Laboratory Technician,4,Single,9241,1,Y,32,4,3,40,0,1,3,2,1,0,1,0,intern,701,3,8540,1,4,1,1,0,1,4,2023
46,No,Travel_Rarely,Sales,1,2,Marketing,1,244,2,Female,92,3,3,Sales Executive,1,Divorced,2137,1,Y,28,4,3,40,3,24,2,3,24,13,15,7,intern,0,1,7467,3,3,1,0,0,1,2,2023
38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,245,3,Female,75,3,1,Laboratory Technician,4,Single,6319,1,Y,21,2,3,40,0,2,3,3,2,2,2,1,intern,1014,4,3381,2,3,1,1,0,1,2,2023
31,No,Travel_Rarely,Research & Development,12,1,Medical,1,246,3,Female,95,3,1,Research Scientist,4,Married,6984,8,Y,1,4,3,40,1,7,0,3,4,2,0,2,intern,0,5,7548,3,3,1,0,0,1,1,2023
34,No,Travel_Rarely,Research & Development,27,2,Medical,1,247,4,Female,95,3,1,Research Scientist,2,Single,5711,2,Y,6,3,4,40,0,9,3,3,3,2,1,2,intern,0,4,7216,2,1,0,0,0,0,4,2023
41,Yes,Travel_Rarely,Sales,20,2,Marketing,1,248,2,Female,70,3,1,Sales Representative,2,Single,21728,1,Y,30,4,4,40,0,4,5,2,4,3,0,2,intern,0,5,6356,4,1,0,0,0,0,3,2024
50,No,Travel_Rarely,Research & Development,1,3,Medical,1,249,3,Male,86,2,1,Laboratory Technician,3,Married,3425,2,Y,2,3,4,40,1,5,2,2,3,2,0,2,intern,0,3,8625,2,4,1,1,1,1,2,2023
53,No,Travel_Rarely,Research & Development,13,2,Medical,1,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,26250,1,Y,9,1,3,40,2,5,3,3,4,2,1,3,intern,0,1,5893,2,1,0,0,1,0,1,2023
33,No,Travel_Rarely,Research & Development,14,3,Medical,1,252,4,Female,72,3,1,Research Scientist,2,Married,4673,1,Y,42,2,4,40,1,8,5,3,8,7,1,6,intern,0,1,8011,2,4,1,0,1,1,3,2023
40,No,Travel_Rarely,Research & Development,4,1,Medical,1,253,4,Female,46,3,5,Manager,3,Married,6499,1,Y,1,3,2,40,1,21,2,3,20,8,9,9,intern,0,2,4559,2,3,1,0,1,1,1,2023
55,No,Travel_Rarely,Research & Development,14,4,Medical,1,254,3,Male,61,4,5,Research Director,2,Single,13339,8,Y,7,1,4,40,0,36,3,3,24,15,2,15,direct_recruiting,0,3,8086,1,4,1,1,0,1,1,2023
34,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,256,4,Male,45,2,2,Manufacturing Director,3,Married,14074,1,Y,32,3,3,40,0,10,2,2,10,9,1,9,New_graduate_recruitment,3722,3,10352,2,3,1,0,0,0,2,2023
51,No,Travel_Rarely,Research & Development,3,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2,Single,7192,3,Y,2,3,3,40,0,21,6,3,7,7,1,0,agent_A,0,2,5686,2,3,1,1,0,1,1,2023
52,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,259,3,Male,65,2,5,Manager,3,Married,5678,0,Y,11,3,1,40,1,34,5,3,33,18,11,9,New_graduate_recruitment,0,4,5884,1,4,1,1,1,1,1,2023
27,No,Travel_Rarely,Research & Development,9,3,Medical,1,260,4,Female,99,3,1,Research Scientist,2,Single,11781,1,Y,1,3,4,40,0,7,2,2,7,7,0,3,intern,0,4,6716,2,2,1,0,0,1,3,2023
35,Yes,Travel_Rarely,Research & Development,23,2,Life Sciences,1,261,2,Male,50,2,2,Manufacturing Director,3,Married,15497,3,Y,39,2,1,40,0,8,1,3,1,0,0,1,intern,0,5,3727,4,1,0,0,0,0,4,2023
43,No,Non-Travel,Research & Development,7,3,Medical,1,262,4,Male,37,4,1,Research Scientist,4,Divorced,5228,4,Y,24,3,4,40,3,7,3,4,5,4,2,2,direct_recruiting,0,3,6668,2,3,1,1,0,1,2,2024
45,No,Non-Travel,Research & Development,2,2,Medical,1,264,1,Male,65,2,4,Manager,4,Married,20462,9,Y,5,4,4,40,1,22,1,3,20,8,11,8,intern,0,5,3531,1,4,1,1,1,1,1,2023
37,No,Travel_Rarely,Research & Development,21,3,Life Sciences,1,267,2,Male,65,4,1,Research Scientist,1,Married,22977,1,Y,25,2,1,40,1,8,3,2,8,7,1,7,agent_A,0,3,7090,4,1,0,0,0,0,1,2023
35,No,Travel_Frequently,Research & Development,2,3,Medical,1,269,2,Female,37,3,2,Laboratory Technician,2,Single,15986,5,Y,0,1,4,40,0,10,5,3,6,2,1,2,intern,0,0,6076,4,1,0,0,0,0,4,2023
42,No,Non-Travel,Research & Development,21,2,Medical,1,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,16439,2,Y,21,3,2,40,1,11,5,3,5,3,0,2,intern,0,3,5783,2,1,0,0,0,0,2,2023
38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,271,4,Male,88,3,2,Manufacturing Director,3,Married,7259,9,Y,34,3,2,40,0,14,3,3,1,0,0,0,intern,0,2,7292,3,1,0,0,0,0,3,2023
38,No,Travel_Rarely,Research & Development,29,3,Technical Degree,1,273,4,Male,54,3,2,Manufacturing Director,4,Married,4185,3,Y,39,2,1,40,1,9,3,1,7,7,1,7,agent_C,0,4,5208,4,1,0,0,0,0,4,2023
27,No,Travel_Frequently,Research & Development,1,1,Technical Degree,1,274,3,Male,60,2,2,Manufacturing Director,1,Married,9679,5,Y,2,4,3,40,1,6,1,3,2,2,2,0,intern,2091,1,7588,2,2,0,0,0,0,1,2023
49,No,Non-Travel,Research & Development,18,4,Life Sciences,1,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,23793,1,Y,8,3,1,40,2,7,0,3,7,7,1,7,intern,2669,5,5619,1,2,1,1,0,1,1,2023
34,No,Travel_Frequently,Research & Development,10,4,Medical,1,277,4,Male,43,3,1,Research Scientist,3,Divorced,5972,1,Y,28,3,4,40,1,5,4,4,5,3,2,0,intern,0,3,10419,2,3,0,0,0,0,2,2023
36,No,Travel_Rarely,Research & Development,16,3,Medical,1,14,3,Male,99,3,2,Laboratory Technician,4,Married,16523,0,Y,2,2,3,40,1,7,2,4,6,5,1,4,intern,2499,4,8330,2,4,1,1,1,1,2,2024
38,Yes,Travel_Rarely,Research & Development,29,1,Medical,1,282,2,Male,70,3,2,Healthcare Representative,1,Married,11354,7,Y,0,4,2,40,0,17,2,3,1,0,0,0,intern,0,0,5516,4,1,0,0,0,0,2,2023
29,Yes,Travel_Rarely,Sales,27,3,Marketing,1,283,2,Female,35,3,3,Sales Executive,4,Married,24525,1,Y,23,4,4,40,3,10,3,2,10,4,1,9,intern,0,0,3746,4,3,0,0,0,1,2,2024
22,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,284,4,Male,60,4,1,Research Scientist,2,Divorced,12392,1,Y,22,3,1,40,1,4,2,2,4,2,2,2,New_graduate_recruitment,0,2,5802,3,1,0,0,0,0,2,2023
36,No,Travel_Frequently,Research & Development,18,1,Medical,1,286,2,Female,73,3,1,Laboratory Technician,4,Single,7703,1,Y,14,2,1,40,0,8,2,3,8,1,1,7,intern,0,4,5173,2,2,0,0,0,0,3,2023
40,No,Non-Travel,Research & Development,9,5,Life Sciences,1,287,4,Male,63,2,2,Healthcare Representative,4,Married,14242,9,Y,4,3,4,40,1,5,5,1,3,2,0,2,direct_recruiting,3654,3,7694,2,4,1,1,1,1,2,2023
46,No,Travel_Rarely,Research & Development,1,4,Medical,1,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,12368,7,Y,45,3,3,40,1,17,3,3,4,2,0,3,agent_A,2430,1,5117,2,3,1,0,0,1,1,2023
32,Yes,Travel_Rarely,Sales,4,4,Medical,1,291,4,Male,32,1,3,Sales Executive,4,Married,25812,1,Y,5,1,3,40,0,14,2,2,14,8,9,8,agent_A,0,3,6393,2,4,1,1,1,1,2,2023
30,No,Non-Travel,Research & Development,1,1,Life Sciences,1,292,3,Male,88,2,3,Manufacturing Director,3,Single,20925,1,Y,8,4,3,40,0,12,2,3,11,8,5,8,intern,3464,3,6929,2,1,1,0,0,0,2,2023
27,No,Travel_Frequently,Sales,20,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3,Single,12916,1,Y,13,3,4,40,0,7,2,3,7,7,0,7,agent_A,2052,4,4321,2,2,0,0,0,0,1,2024
51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2,Married,15736,5,Y,32,3,4,40,2,16,5,1,10,9,4,7,intern,4692,2,9879,2,1,0,0,0,0,3,2023
30,Yes,Travel_Rarely,Research & Development,3,3,Technical Degree,1,297,4,Female,88,3,1,Research Scientist,1,Single,8556,5,Y,6,1,3,40,0,8,5,3,5,2,0,4,intern,0,1,7082,3,3,1,1,0,1,1,2023
41,No,Travel_Rarely,Sales,6,3,Life Sciences,1,298,4,Female,75,3,3,Manager,4,Single,14674,3,Y,28,3,3,40,0,16,3,3,1,0,0,0,agent_A,3105,4,6538,2,1,0,0,0,0,2,2023
30,Yes,Travel_Frequently,Sales,26,4,Marketing,1,299,3,Female,52,2,2,Sales Executive,1,Single,22967,5,Y,13,3,3,40,0,9,5,2,6,3,0,1,direct_recruiting,3744,3,9362,3,2,0,0,0,1,3,2023
29,Yes,Travel_Rarely,Research & Development,1,3,Technical Degree,1,300,3,Male,85,3,1,Research Scientist,3,Single,19757,0,Y,22,2,4,40,0,7,1,2,6,2,1,5,agent_B,0,1,8602,1,4,1,1,0,1,1,2023
45,No,Non-Travel,Sales,6,3,Medical,1,302,4,Female,57,2,3,Sales Executive,4,Single,16840,6,Y,11,2,4,40,0,23,2,3,19,7,12,8,intern,0,4,6648,1,4,1,1,1,1,1,2023
54,No,Travel_Rarely,Sales,3,3,Marketing,1,303,4,Female,52,3,2,Sales Executive,1,Married,17011,2,Y,14,2,4,40,1,16,4,3,6,2,0,5,agent_B,0,2,6971,3,2,1,0,0,1,1,2023
36,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,304,4,Male,62,3,2,Laboratory Technician,2,Single,9945,8,Y,1,3,4,40,0,16,3,4,13,11,3,7,intern,3027,2,6374,2,4,1,1,0,1,2,2023
33,No,Travel_Rarely,Research & Development,4,4,Medical,1,305,3,Female,47,2,1,Research Scientist,2,Married,13248,6,Y,36,4,4,40,0,7,3,3,3,2,1,1,agent_A,3338,2,9910,2,4,1,0,1,1,1,2023
37,No,Travel_Frequently,Research & Development,11,3,Other,1,306,2,Male,47,3,3,Research Director,4,Divorced,10056,1,Y,25,4,3,40,3,10,1,3,10,8,0,7,direct_recruiting,0,5,10092,3,2,0,0,0,0,1,2023
38,No,Travel_Rarely,Sales,3,3,Life Sciences,1,307,1,Male,76,3,3,Sales Executive,3,Divorced,9647,0,Y,3,2,3,40,2,17,6,2,16,10,5,13,intern,0,3,4927,2,4,1,1,0,1,2,2023
31,No,Non-Travel,Research & Development,1,4,Medical,1,308,3,Male,90,1,2,Manufacturing Director,3,Married,4381,0,Y,5,2,4,40,1,6,2,3,5,4,1,4,intern,0,2,9526,2,2,1,1,1,0,1,2023
59,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,309,3,Male,70,2,1,Research Scientist,4,Married,8456,3,Y,1,2,1,40,1,7,6,3,1,0,0,0,agent_B,0,2,3674,2,3,1,0,1,1,2,2023
37,No,Travel_Frequently,Sales,4,4,Marketing,1,311,1,Male,41,3,1,Sales Representative,4,Divorced,2539,4,Y,21,3,3,40,1,13,2,3,9,8,5,8,intern,0,5,9288,3,3,0,0,0,0,2,2023
29,No,Travel_Frequently,Sales,1,1,Medical,1,312,2,Female,42,3,3,Sales Executive,4,Married,6599,1,Y,0,3,4,40,1,11,5,3,11,10,4,1,intern,0,2,6789,3,3,0,0,0,0,3,2023
35,No,Travel_Frequently,Sales,1,3,Marketing,1,314,3,Female,92,3,3,Sales Executive,3,Single,9096,1,Y,18,3,1,40,0,10,3,4,10,7,0,8,direct_recruiting,2924,3,6157,3,2,0,0,0,0,1,2023
